cartodb_id,the_geom,site_id,name,street,plaque_location,type,town,prov,reason_for_designation,latitude_wgs84,longitude_wgs84,cartodb_georef_status
1138,0101000020E6100000D5CF9B8A548450C065A54929E8A24640,2530,First Meeting of the New Brunswick Legislature,<Null>,1931/In the Royal Hotel,Historic Events,Saint John,New Brunswick,1786 meeting at Mallard House in province created by Loyalist settlement,45.27251,-66.072629,true
1136,0101000020E6100000D5CF9B8A548450C065A54929E8A24640,2528,First Marine Compound Engine,<Null>,in Customs Building,Historic Events,Saint John,New Brunswick,"Powered the vessel Reindeer, launched in 1845",45.27251,-66.072629,true
1030,0101000020E6100000D5CF9B8A548450C065A54929E8A24640,2422,Career of the Marco Polo (vessel),<Null>,<Null>,Historic Events,Saint John,New Brunswick,"World-famous clipper ship, built in 1851 in Saint John, wrecked in 1883; contributed to the prosperity of New Brunswick shipbuilding",45.272989,-66.062492,true
1227,0101000020E6100000C1E270E657735DC082A8FB00A48A4840,2619,Kootenay Mining Region,Junction of Highways 22 and 3B,"Le Roi Mine, Black Bear Tunnel entrance",Historic Events,Rossland,British Columbia,Major mining and refining region,49.078948,-117.815599,true
1470,0101000020E6100000158C4AEA04C44AC0BEC1172653B54740,2862,"Bond, Sir Robert",<Null>,<Null>,Historic Persons,Whitbourne,Newfoundland and Labrador,"Colonial Secretary of Newfoundland (1889-97), Prime Minister of Newfoundland (1900-09)",47.416667,-53.533333,true
1986,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3378,"Stephen, Sir George",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Banker, railway magnate (Canada Pacific Railway), philanthropist",45.499186,-73.575631,true
1978,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3370,"Smith, Sir Donald A. (Lord Strathcona)",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Hudson's Bay Company official, politician, promoter of the Canada Pacific Railway (1885)",45.5,-73.6,true
1957,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3349,"Selye, Dr. Hans",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Medical researcher, ""Father of Stress Research""",45.508818,-73.554133,true
1944,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3336,"Saint-Jean, Idola",1182 Saint Laurent,Monument National NHSC,Historic Persons,Montréal,Quebec,Leader in the fight for women's suffrage in Quebec and for reform of the Civil Code in the 1920s and 1930s,45.509077,-73.562434,true
1943,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3335,"Sadlier, Mary Anne",Notre-Dame and Saint-François-Xavier,D. & J. Sadlier Co.,Historic Persons,Montréal,Quebec,"Important contribution to didactic and doctrinal religious literature as a writer of textbooks, catechisms and devotional works",45.503854,-73.557442,true
1941,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3333,"Rutherford, Ernest",809 Sherbrooke St. West,"MacDonald Physics Building, McGill University",Historic Persons,Montréal,Quebec,"Physicist, early discoveries in radioactivity and atomic particle theory",45.504889,-73.575386,true
1940,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3332,"Roy, Gabrielle",<Null>,Saint-Henri,Historic Persons,Montréal,Quebec,"Her mastery of the art of story-telling, her profound humanity, and her limpid prose have assured her an enduring place in the literary landscape",45.499865,-73.558957,true
1906,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3298,"Pratley, Philip Louis",<Null>,Entrance to the Jacques Cartier Bridge,Historic Persons,Montréal,Quebec,Canada's foremost designer of long-span highway bridges,45.520725,-73.534944,true
1894,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3286,"Penfield, Wilder Graves",<Null>,<Null>,Historic Persons,Montréal,Quebec,Founder and director of the Montréal Neurological Institute,45.5,-73.6,true
1893,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3285,"Pelletier, Wilfrid",175 Ste-Catherine St.,Place des Arts,Historic Persons,Montréal,Quebec,"Conductor, founder of the Conservatoire de Musique",45.508717,-73.565233,true
1882,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3274,"Papineau, Louis-Joseph",440 Bonsecours Street,<Null>,Historic Persons,Montréal,Quebec,"Famous French-Canadian nationalist, seigneur at Montebello",45.509875,-73.551725,true
1878,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3270,"Osler, Sir William",3655 promenade Sir-William-Osler,<Null>,Historic Persons,Montréal,Quebec,"Medical researcher and educator, essays won a wide popular audience",45.502581,-73.582048,true
1870,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3262,"Notman, William",<Null>,<Null>,Historic Persons,Montréal,Quebec,Famous Canadian 19th-century photographer,45.5,-73.6,true
1867,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3259,"Nobbs, Percy Erskine",690 Sherbrooke Street,McCord Museum,Historic Persons,Montréal,Quebec,Left a legacy of remarkable buildings and designs that were representative of his commitment to Canada's historical building traditions,45.504354,-73.573621,true
1866,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3258,"Nincheri, Guido",1832 Pie IX Boulevard,<Null>,Historic Persons,Montréal,Quebec,Lasting and significant contribution to the decoration of Canadian churches during the first half of the 20th century,45.550044,-73.540591,true
1861,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3253,"Nelligan, Émile",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Poet, member of ""L'École littéraire de Montréal""",45.5,-73.6,true
1848,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3240,"Morrice, James Wilson",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Landscape painter, contemporary of J. M. Whistler and H. Matisse",45.5,-73.6,true
1845,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3237,"Morenz, Howie",1260 De la Gauchetière St. West,"Bell Centre (Air Canada Suite, section 224)",Historic Persons,Montréal,Quebec,"Montréal Canadiens hockey star, helped the team win 3 Stanley Cups",45.496016,-73.569927,true
1812,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3204,"McCord, David Ross",690 Sherbrooke St. West,"McCord Museum of Canadian History, McGill Union Building",Historic Persons,Montréal,Quebec,Created one of the earliest and most important collections of artifacts associated with the human history of Canada,45.504424,-73.573543,true
1800,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3192,"Marie-Victorin, Brother",4101 Sherbrooke St. E. (corner of Pie IX St.),Main entrance to Montréal Botanical Garden NHSC,Historic Persons,Montréal,Quebec,"Botanist, author, educator, ""Flore Laurentienne"" (1935)",45.556379,-73.555995,true
1797,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3189,"Mance, Jeanne",Saint Sulpice et le Royer West Streets,In planting bed next to alley walkway,Historic Persons,Montréal,Quebec,"Founder of ""l'Hôtel-Dieu de Montréal"", Canada's first lay nurse renowned for her care under extreme conditions",45.50445,-73.555102,true
1779,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3171,"Macaulay, Thomas Bassett",<Null>,Sun Life Building,Historic Persons,Montréal,Quebec,Played a fundamental role in the creation of the modern life insurance industry in Canada,45.499827,-73.570624,true
1751,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3143,"Le Moyne de Bienville, Jean-Baptiste",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Governor of Louisiana, founded Mobile, Alabama (1702) and New Orleans (1718)",45.508818,-73.554133,true
1750,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3142,"Le Moyne d'Iberville, Pierre",404 Saint-Sulpice Street - junction of Saint-Paul,<Null>,Historic Persons,Montréal,Quebec,"Famous soldier of New France, raided English posts (1688-97)",45.504382,-73.554811,true
1733,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3125,"Lacoste-Gérin-Lajoie, Marie",<Null>,Monument National NHSC,Historic Persons,Montréal,Quebec,"Crusader for women's rights in the province of Quebec; campaigned for women's suffrage",45.509077,-73.562434,true
1730,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3122,"LaFontaine, Sir Louis-Hippolyte",10 Saint-Antoine Street East,"Bibliothèque du Barreau, 17th floor at the Court House",Historic Persons,Montréal,Quebec,"Reformer, co-Premier of Province of Canada (1842-43, 1848-51)",45.507,-73.556044,true
1723,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3115,Kondiaronk,Pointe-à-Callière,In park on,Historic Persons,Montréal,Quebec,Played a pivotal role in facilitating negotiations which culminated in the Treaty of 1701,45.501618,-73.555139,true
1720,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3112,"Klein, Abraham Moses",4857 Hutchison Street,<Null>,Historic Persons,Montréal,Quebec,Leading figure in Judaic literature and a major author in Canadian literary history,45.518062,-73.594211,true
1713,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3105,"Kennedy, Sir John",<Null>,Port of Montréal,Historic Persons,Montréal,Quebec,"Transformed the Montréal harbour into a 20th-century international port complex; one of Canada's outstanding early civil engineers",45.551375,-73.527852,true
1681,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3073,"Holton, Luther Hamilton",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Montréal businessman and banker, Minister of Finance (1862-64)",45.508818,-73.554133,true
1638,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3030,"Girouard, Sir Edouard Percy Cranwell",548 Sherbrooke Street west,<Null>,Historic Persons,Montréal,Quebec,"Military engineer, constructed railways in Africa",45.506177,-73.572517,true
1622,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3014,"Gagnon, Clarence A.",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Engraver and painter, member of Royal Canadian Academy of Arts",45.508818,-73.554133,true
1614,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,3006,"Francq, Gustave",9-11 Saint Paul ouest,<Null>,Historic Persons,Montréal,Quebec,"Leading figure of international trade unionism in Canada; founded the newspaper Le Monde ouvrier/The Labor World in 1915",45.505402,-73.55392,true
1600,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2992,"Fauteux, Aegidius",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Librarian and historian at the Bibliothèque St. Sulpice, Montréal (1912-31)",45.5,-73.6,true
1569,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2961,"Derick, Carrie Matilda",<Null>,"F. Cyril James Building, McGill University",Historic Persons,Montréal,Quebec,"Outstanding contribution to science in both the academic and popular spheres; first woman to be appointed to a full professorship in Canada",45.506171,-73.577678,true
1550,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2942,"Cuvillier, Augustin",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Speaker of the Assembly of Lower Canada (1841-44), founded Bank of Montréal",45.5,-73.6,true
1542,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2934,"Creighton, James George Aylwin",1187 Drummond Street,Site of former Victoria  Skating Rink,Historic Persons,Montréal,Quebec,"Often considered the 'father' or inventor of organized ice hockey; captain of the first regular ice hockey club to be formed in Canada",45.497572,-73.57207,true
1523,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2915,"Chomedey de Maisonneuve, Paul de",Notre-Dame St.,"East side of Place d'Armes, near le Séminaire de Saint-Sulpice at rue Notre Dame",Historic Persons,Montréal,Quebec,Founded the city of Montréal (Ville-Marie) in 1642,45.504666,-73.557229,true
1520,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2912,"Charlton, Margaret Ridley",3655 Promenade Sir-William-Osler,McGill University Health Sciences Library,Historic Persons,Montréal,Quebec,"Pioneer medical librarian and co-founder of the Medical Library Association, 1898",45.503155,-73.582712,true
1508,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2900,"Cartier, Sir George-Étienne",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Major 19th-century French-Canadian leader, Father of Confederation",45.511192,-73.551741,true
1484,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2876,"Brooks, Harriet",809 Sherbrooke St. West,"Macdonald-Stewart Library, McGill University",Historic Persons,Montréal,Quebec,"Pioneers of the study of radioactivity; forefront of women endeavouring to carve out careers for themselves in individual scientific research",45.505073,-73.575312,true
1482,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2874,"Briffa, Emmanuel",1240-48 Bernard Street,Outremont Theatre NHSC,Historic Persons,Montréal,Quebec,"Exceptional cinema decorator from the 1920s to 1955, a particularly dynamic period for Canadian movie theatre architecture",45.520065,-73.608384,true
1476,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2868,"Bourgeoys, Marguerite",4245 Décarie Boulevard (corner of Monkland),Monklands / Villa Maria Convent NHSC,Historic Persons,Montréal,Quebec,"Founded the Congrégation de Notre-Dame (1658), first Canadian religious community",45.48149,-73.617321,true
1475,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2867,"Bourassa, Henri",211 Du Saint-Sacrement Street,Devoir Building,Historic Persons,Montréal,Quebec,"French-Canadian nationalist politician, founder and editor of ""Le Devoir""",45.503054,-73.556271,true
1460,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2852,"Bibaud, Michel",4498 Cote-des-Neiges Road,<Null>,Historic Persons,Montréal,Quebec,Early 1830s French-Canadian poet and historian,45.495393,-73.606258,true
1449,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2841,"Beers, George",<Null>,<Null>,Historic Persons,Montréal,Quebec,"Founder of modern lacrosse, established first Canadian Dentistry Journal",45.5,-73.6,true
1428,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2820,"Archibald, Dr. Edward William",687 Pine Avenue West,Royal Victoria Hospital,Historic Persons,Montréal,Quebec,Leading Canadian thoracic surgeon in the 1920's who advanced medical knowledge,45.506562,-73.580977,true
1421,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2813,"Adams, Frank Dawson",859 Sherbrooke St. West,"Redpath Museum, McGill University",Historic Persons,Montréal,Quebec,"Geologist, developed science of modern structural geology",45.504107,-73.577149,true
1417,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2809,"Abbott, Maude Elizabeth Seymour",3655 Promenade Sir-William-Osler,"Osler Library, McGill University",Historic Persons,Montréal,Quebec,Prominent pioneer in medicine and research on heart disease,45.502488,-73.582047,true
1383,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2775,Treaty of Montréal in 1701,Pointe-à-Callière,on a slab base,Historic Events,Montréal,Quebec,"Crowning achievement of French diplomacy in colonial North America; virtually ended a century of conflict between the signatories of the treaty",45.50167,-73.555166,true
1354,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2746,Sisters of Providence,<Null>,<Null>,Historic Events,Montréal,Quebec,Founded in 1843 by Émilie Gamelin for the care of the poor and the sick,45.5,-73.6,true
1333,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2725,Royal Montreal Curling Club,1850 de Maisonneuve West,Royal Montreal Curling Club,Historic Events,Montréal,Quebec,"First organized curling club in North America, 1807",45.493798,-73.581255,true
1308,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2700,Postal Service,1025 St-Jacques St. West,Postal Terminal Building,Historic Events,Montréal,Quebec,"First courier service from Montréal to Québec in 1693, regular service in 1763",45.496845,-73.564904,true
1269,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2661,Montréal Dressmakers' Strike of 1937,460 Sainte-Catherine Street West,Alexander Building,Historic Events,Montréal,Quebec,Proved to be a crucial moment in the evolution of the working relationships between management and labour in the clothing industry,45.504997,-73.568021,true
1224,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2616,Jesuit Fathers,1200 de Bleury Street,Former Ste-Anne College at Gesù Church,Historic Events,Montréal,Quebec,Missionaries and educators in Canada since 1625,45.505793,-73.5659,true
1215,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2607,Introduction of Multilingual Multicultural Radio Stations in Canada,<Null>,<Null>,Historic Events,Montréal,Quebec,In the 1960s signalled the beginning of the transition of Canadian government radio broadcasting policy towards fully multicultural programming,45.5,-73.6,true
1192,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2584,Grey Nuns of Montréal,138 Saint-Pierre Street,on a slab by the Maison Mère-d'Youville,Historic Events,Montréal,Quebec,Founded by Saint-Marie-Marguerite d'Youville in 1747 to care for the sick,45.500622,-73.554647,true
1181,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2573,Fédération nationale Saint-Jean-Baptiste,853 Sherbrooke Street East,<Null>,Historic Events,Montréal,Quebec,Marked the beginning of a structured French-Canadian feminist movement,45.519859,-73.566299,true
1173,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2565,Founding of the École des hautes études commerciales de Montréal,"3000, Côte Sainte-Catherine Road",<Null>,Historic Events,Montréal,Quebec,Contributed to French Canadians' rise to a position of strength in the Canadian economy,45.504003,-73.622613,true
1171,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2563,Founding of the Canadian Jewish Congress,1182 Saint Laurent,inside Monument National NHSC,Historic Events,Montréal,Quebec,"At the forefront of many of the great struggles for human rights, equality, immigration reform and civil rights in Canada",45.509077,-73.562434,true
1151,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2543,First Transcontinental Train,518 Notre Dame Street East,Old Dalhousie Station,Historic Events,Montréal,Quebec,"Departed from Montréal in 1886, first regular transcontinental service",45.51248,-73.551076,true
1112,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2504,Experience of Italian Sojourners,1100 Peel Street,Windsor Station NHSC,Historic Events,Montréal,Quebec,"From the turn of the 20th century to the First World War, Italian sojourners played a pivotal role in the development Canada’s infrastructure as prolific builders, miners and manufacturers",45.497032,-73.568357,true
1076,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2468,Design and Construction of the Victoria Tubular Bridge,<Null>,<Null>,Historic Events,Montréal,Quebec,"Engineering achievement in construction of world's then largest bridge, introduction of steam-powered construction equipment",45.5,-73.6,true
1056,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2448,Contributions of the Sœurs de Miséricorde,1051 Saint-Hubert St.,Centre Jacques-Viger,Historic Events,Montréal,Quebec,First and only religious community in Canada to specialize in maternity care of unwed mothers and to assist childbirth as certified midwives (1848-1865),45.514048,-73.555297,true
1055,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2447,Contributions of the Religieuses hospitalières de Saint-Joseph,des Pins Avenue Ouest,<Null>,Historic Events,Montréal,Quebec,Established and perpetuated an ancient hospital tradition founded on Christian faith that significantly marked the history of Canadian hospitals,45.513148,-73.57684,true
1051,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2443,Construction of the St. Lawrence Seaway,<Null>,Front lawn of the Administration Building of the St. Lambert Lock,Historic Events,Montréal,Quebec,"Transformed shipping on the St. Lawrence River, and opened Great Lakes ports to ocean shipping on the world’s greatest inland waterway",45.492693,-73.517258,true
1045,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2437,Congrégation de Notre-Dame,<Null>,<Null>,Historic Events,Montréal,Quebec,Founded circa 1650 by Marguerite Bourgeoys for children's education,45.508818,-73.554133,true
1040,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2432,Club de hockey Canadien,<Null>,Bell Centre,Historic Events,Montréal,Quebec,"Ingrained in Canada's cultural fabric, many French Canadians invested its triumphs and tribulations with symbolic significance",45.496052,-73.56938,true
1003,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2395,Brothers of the Christian Schools,<Null>,<Null>,Historic Events,Montréal,Quebec,"Teaching order, began commercial and agricultural schools in 1840s",45.508818,-73.554133,true
997,0101000020E6100000C190D5AD9E6552C0C5724BAB21C14640,2389,Black Railway Porters and their Union Activity,1160 de la Gauchetière St. West,Windsor Station (Canadian Pacific) NHSC,Historic Events,Montréal,Quebec,"With unions, workers achieve better labour relations and human rights",45.497064,-73.56907,true
1656,0101000020E6100000EA78CC4065F65C40E92B4833160540C0,3048,"Hardy, Arthur Sturgis",667 Mount Pleasant Road,in main corridor of Mount Pleasant School,Historic Persons,Mount Pleasant,Ontario,Premier and Attorney General of Ontario (1896-99),43.081633,-80.3123,true
1255,0101000020E6100000CF6BEC12D55B5BC0FDA4DAA7E33D4C40,2647,Methye Portage,<Null>,"1974: Public School? / 1937: On Franklin Ave., between Father Mercredi St. and Alberta Drive",Historic Events,La Loche,Saskatchewan,Only practical link from East to Athabasca region from 1778 to 1820,56.731435,-111.372326,true
1254,0101000020E6100000CF6BEC12D55B5BC0FDA4DAA7E33D4C40,2646,Methye Portage,<Null>,"1974: Public School? / 1937: On Franklin Ave., between Father Mercredi St. and Alberta Drive",Historic Events,La Loche,Saskatchewan,Only practical link from East to Athabasca region from 1778 to 1820,56.57716,-109.706652,true
1558,0101000020E61000005B99F04BFD2050C05BD3BCE314314640,2950,"Dawson, Robert MacGregor",<Null>,On the grounds of the Dawson Memorial Hospital,Historic Persons,Bridgewater,Nova Scotia,"Political scientist, wrote text book ""The Government of Canada""",44.383333,-64.516667,true
1363,0101000020E61000005B99F04BFD2050C05BD3BCE314314640,2755,St. Laurent Class of Canadian Warship,HMCS Fraser (2nd),HMCS Fraser (2),Historic Events,Bridgewater,Nova Scotia,First major vessels to be completely Canadian in concept and design,44.383333,-64.516667,true
1806,0101000020E6100000D8BB3FDEAB8A57C083DDB06D51624D40,3198,Matonabbee,<Null>,Prince of Wales Fort NHSC,Historic Persons,Churchill,Manitoba,"Dene (Chipweyan) chief, guided Samuel Hearne overland to the Coppermine River",58.795615,-94.214576,true
1667,0101000020E6100000D8BB3FDEAB8A57C083DDB06D51624D40,3059,"Hearne, Samuel",<Null>,southeast wall of the east bastion Prince of Wales Fort,Historic Persons,Churchill,Manitoba,"Explorer, discovered Coppermine River (1771), Governor at Prince of Wales Fort",58.796961,-94.213866,true
1883,0101000020E610000051A04FE449CC51C0923F1878EE6D4740,3275,"Parent, Étienne",<Null>,<Null>,Historic Persons,Beauport,Quebec,"Journalist, editor of ""Le Canadien"" (1822-25, 1831-42)",46.866667,-71.183333,true
1563,0101000020E610000051A04FE449CC51C0923F1878EE6D4740,2955,"De Salaberry, Lieutenant-Colonel Charles-Michel d'Irumberry",Corner of Royal Avenue and Temple Street,On a boulder,Historic Persons,Beauport,Quebec,"Commanded the Voltigeur Corps in the War of 1812; lead the defence at the Battle of the Châteauguay",46.860536,-71.190366,true
981,0101000020E610000051A04FE449CC51C0923F1878EE6D4740,2373,Battle of Montmorency,<Null>,"on a cairn, Corner of Rue de la Terrasse-Cadieux and Côte du St-Grégoire",Historic Events,Beauport,Quebec,"1759 battle, Montcalm defeated Wolfe",46.879489,-71.158378,true
1231,0101000020E6100000DDEA39E97D9B4AC0DF32A7CB62C64740,2623,Landing of John Guy,<Null>,"in park, John Guy Place",Historic Events,Cupids,Newfoundland and Labrador,Landing marked the first chartered settlement in Newfoundland by the Governor of the first English colony in Newfoundland,47.544574,-53.234097,true
1977,0101000020E61000003480B740822050C0BADA8AFD65F34640,3369,"Smith, Sir Albert James",corner of Main St. & Woodlawn Rd.,polished stone monument in a park,Historic Persons,Dorchester,New Brunswick,"Premier of New Brunswick (1865-66), Minister of Marine and Fisheries (1873-78)",45.899707,-64.516388,true
1131,0101000020E6100000B532E197FA8350C01EDC9DB5DB0A4740,2523,First Export of Coal,<Null>,Near the Canadian Pacific Railway Station,Historic Events,Minto,New Brunswick,Coal was shipped from Grand Lake to Boston before 1650,46.083333,-66.066667,true
1485,0101000020E6100000486DE2E47ED15DC02046088F36224940,2877,"Brooks, Major Allan C.",250 Allan Brooks Way,Allan Brooks Nature Centre,Historic Persons,Vernon,British Columbia,Prominent wildlife illustrator recognized worldwide,50.241222,-119.288956,true
1510,0101000020E61000005726FC523F3D52C0FFCF61BEBCD04640,2902,"Casavant, Joseph",<Null>,<Null>,Historic Persons,Saint-Hyacinthe,Quebec,"Maker of musical instruments, best known as church organ maker",45.628614,-72.946965,true
1511,0101000020E610000077D66EBBD06A52C06CB2463D44B74640,2903,"Cavelier de La Salle, René-Robert",Marquette Promenade,opposite City Hall (1800 Saint Joseph Boulevard),Historic Persons,Lachine,Quebec,"Founded Lachine (1667), rebuilt Fort Frontenac (1675), explored west of Great Lakes",45.432424,-73.680211,true
1355,0101000020E610000077D66EBBD06A52C06CB2463D44B74640,2747,Sisters of Ste. Anne,<Null>,<Null>,Historic Events,Lachine,Quebec,Founded in 1850 by Marie-Esther Blondin for education and care of the sick,45.431917,-73.676274,true
1230,0101000020E610000077D66EBBD06A52C06CB2463D44B74640,2622,Lachine Rapids,1800 Saint-Joseph Boulevard,City Hall,Historic Events,Lachine,Quebec,Obstacle led to economic and industrial development of Montréal,45.433059,-73.680933,true
1229,0101000020E610000077D66EBBD06A52C06CB2463D44B74640,2621,Lachine Massacre,St. Joseph Street,<Null>,Historic Events,Lachine,Quebec,Killing of 200 settlers by 1500 Iroquois in 1689,45.431704,-73.675383,true
1180,0101000020E610000077D66EBBD06A52C06CB2463D44B74640,2572,Fur Trade,<Null>,<Null>,Historic Events,Lachine,Quebec,Important industry during most of Canada's history,45.431426,-73.675859,true
1939,0101000020E61000004850FC18734558C05969520ABAED4840,3331,"Roy, Gabrielle",375 Deschambault Street,<Null>,Historic Persons,St. Boniface,Manitoba,"Her mastery of the art of story-telling, her profound humanity, and her limpid prose have assured her an enduring place in the literary landscape",49.890135,-97.110994,true
1735,0101000020E61000004850FC18734558C05969520ABAED4840,3127,"Lagimodière, Jean-Baptiste",<Null>,Park Lagimodière-Gaboury,Historic Persons,St. Boniface,Manitoba,"Prominent early member of St. Boniface community; grandfather of Louis Riel",49.89965,-97.110817,true
1620,0101000020E61000004850FC18734558C05969520ABAED4840,3012,"Gaboury, Marie-Anne",<Null>,Lagimodière-Gaboury Park,Historic Persons,St. Boniface,Manitoba,"Grandmother of Louis Riel, wife of Jean-Baptiste Lagimodière",49.89965,-97.110817,true
1160,0101000020E61000005A2F8672A2FD5BC0EA211ADD41804840,2552,Fort Benton - Fort Macleod Trail,Highway 4 south at the Canada-United States border,Canada Customs and Immigration Building,Historic Events,Coutts,Alberta,"Until Canadian Pacific Railway built in 1882, main route from Missouri River to south Alberta",48.999495,-111.960624,true
1757,0101000020E6100000FE2B2B4D4AF552C00F0BB5A679974640,3149,"Lennox, Charles (Duke of Richmond)",Richmond Road,5 km north-east of village,Historic Persons,Richmond,Ontario,"Governor General of Canada in 1818, died in 1819 near Richmond",45.233717,-75.809811,true
1022,0101000020E6100000EA094B3CA0204EC0828B1535981A4740,2414,Cape Breton - Newfoundland Cable,299 rear Commercial Street,North Sydney Museum,Historic Events,North Sydney,Nova Scotia,Vital section of first transatlantic cable completed in 1856,46.209551,-60.248141,true
1166,0101000020E610000059FAD005F50D58C04D10751F80484940,2558,Founding of Fort Alexander,"Highway 11, (north side) 5 miles west of Pine Falls","Hudson's Bay Company property at Fort Alexander, behind service station",Historic Events,Pine Falls,Manitoba,"Established by La Vérendrye, 1739-49",50.609048,-96.293401,true
1096,0101000020E610000059FAD005F50D58C04D10751F80484940,2488,Establishment of Fort Maurepas,"Highway 11, (north side) 5 miles west of Pine Falls","Hudson's Bay Company property at Fort Alexander, behind service station",Historic Events,Pine Falls,Manitoba,"Established by La Vérendrye, 1739-49; North West Company",50.609048,-96.293401,true
1995,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3387,"Talon, Jean",Saint-Vallier St. E.,"Site of ""Premier Palais de l'Intendant""",Historic Persons,Québec,Quebec,"Intendant of New France (1665-1668 and 1670-1672), re-organized its structure",46.811489,-71.227434,true
